"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
b'RT @Ananthaforu: Dear Mr @nimmasuresh anything you can post from your side similar to @krishnabgowda s tweet? I have been watching your twe\xe2\x80\xa6'
"b'@nimmasuresh Sir,this where v expect BJP to b careful.1.Shed VIP culture when in front of ppl.2.Follow high standar\xe2\x80\xa6 https://t.co/uZ2FtS4O9W'"
b'RT @ShekharGupta: Not all well for Congress leaders even inside Karnataka resort. MLA hospitalised after brawl: \n\nhttps://t.co/kaHJFFZyl4'
b'RT @GOPChairwoman: New video shows how serious Democrats are about addressing the crisis at the border.\n \nWhile @realDonaldTrump was workin\xe2\x80\xa6'
b'RT @ShekharGupta: Not all well for Congress leaders even inside Karnataka resort. MLA hospitalised after brawl: \n\nhttps://t.co/kaHJFFZyl4'
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'@BJP4Karnataka @BSYBJP \nLike popular saying in kannada\n""IBBARA JAGALA MOORNEYAVANIGE LABHA""\nLet Bjp &amp;Cong fight &amp; g\xe2\x80\xa6 https://t.co/TGIeJE6gaN'"
b'RT @Ananthaforu: Dear Mr @nimmasuresh anything you can post from your side similar to @krishnabgowda s tweet? I have been watching your twe\xe2\x80\xa6'
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
b'RT @ShekharGupta: Not all well for Congress leaders even inside Karnataka resort. MLA hospitalised after brawl: \n\nhttps://t.co/kaHJFFZyl4'
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
b'RT @ShekharGupta: Not all well for Congress leaders even inside Karnataka resort. MLA hospitalised after brawl: \n\nhttps://t.co/kaHJFFZyl4'
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
b'RT @ShekharGupta: Not all well for Congress leaders even inside Karnataka resort. MLA hospitalised after brawl: \n\nhttps://t.co/kaHJFFZyl4'
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'RT @KiranKS: If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\n&gt; MLAs att\xe2\x80\xa6'"
"b'If you are against @narendramodi or a #NOTAWarrior , pls watch Karnataka:\n\n&gt; No governance.\n&gt; Only Resort politics.\xe2\x80\xa6 https://t.co/rmx7Ka5PPr'"
